frame_idx,video_time_s,imu_time_s,roll_deg,pitch_deg,yaw_deg,roll_deg_raw,pitch_deg_raw
6707,224.02654631614607,229.33654631614613,45.71089907563284,-76.53866778674615,-24.117464830136115,58.91671508273195,-75.48218642634082
6708,224.0599482165958,229.36994821659584,44.28673648094611,-76.59361807948413,-25.25679108270348,59.38542889539069,-75.92868283544358
6709,224.0933501170456,229.4033501170456,42.80398890068678,-76.6480519527473,-25.51152115479637,58.99974333989908,-76.2731808888584
6710,224.1267520174952,229.4367520174952,41.26368284737898,-76.70172863423925,-25.920526235444488,58.78954863574332,-76.70622205895539
6711,224.1601539179449,229.4701539179449,39.6670485942179,-76.75440585174424,-25.6519230357084,58.01026795847179,-77.1824926033426
6712,224.19355581839463,229.50355581839463,38.015521815314045,-76.80584129848427,-25.323947547776925,57.02538974935281,-77.40227832214376
6713,224.22695771884432,229.53695771884432,36.31074415175528,-76.85579409808139,-23.91492520243269,55.263187630978656,-77.83987110615317
6714,224.26035961929404,229.57035961929404,34.55456264767048,-76.9040262480385,-22.104490276782496,53.21515670126607,-78.36296332284913
6715,224.29376151974373,229.60376151974373,32.74902802333952,-76.95030402134972,-21.572687240916576,52.25596310220509,-78.76283537309392
6716,224.3271634201934,229.63716342019345,30.896391768322435,-76.99439930673353,-21.8579216750656,51.9925294830107,-79.08397053756559
6717,224.3605653206432,229.6705653206432,28.999102034079183,-77.03609087213226,-21.11257336266461,50.79379967017069,-79.54057219624279
6718,224.3939672210928,229.7039672210928,27.05979828609466,-77.07516554392787,-19.732199743971545,48.95072839174685,-80.02200605676414
6719,224.4273691215425,229.7373691215425,25.08130466352973,-77.11141930112822,-17.69386857987346,46.53983352052053,-80.41437678276684
6720,224.46077102199223,229.77077102199223,23.06662200594588,-77.14465828660636,-16.051784035343246,44.55628514031259,-80.80482517720792
6721,224.49417292244192,229.80417292244192,21.01891853079247,-77.17469973782197,-14.593202230496036,42.74680008815649,-81.15290017922962
6722,224.52757482289164,229.83757482289164,18.941519160846735,-77.20137283927919,-13.209172014142542,41.02737990798983,-81.5146370433291
6723,224.56097672334133,229.87097672334133,16.83789350097886,-77.22451949878705,-10.902551064247143,38.4335997143427,-81.89612867186503
6724,224.59437862379104,229.90437862379105,14.71164245967418,-77.2439950493897,-8.584261569173565,35.828760977672445,-82.27787015047336
6725,224.6277805242408,229.9377805242408,12.566483516113498,-77.25966887862391,-5.565579221202955,32.599046391981915,-82.56367020139683
6726,224.66118242469045,229.97118242469045,10.40623465064805,-77.2714249865421,-1.9210761737130904,28.81011423427517,-82.7673020334537
6727,224.6945843251401,230.0045843251401,8.234796981787886,-77.27916247371044,3.84119055217804,23.00764648629368,-83.18643200483659
6728,224.72798622558983,230.03798622558983,6.056136189203048,-77.28279596015483,9.84369797902446,16.987965516094224,-83.56741415921832
6729,224.76138812603955,230.07138812603955,3.874262854059976,-77.2822559359839,17.05306470965246,9.877104753728586,-83.75675914436319
6730,224.79479002648924,230.10479002648924,1.693211908273433,-77.27748904416823,24.452592865594102,2.4956510316338227,-84.03363804658338
6731,224.82819192693896,230.13819192693896,-0.4829785618528012,-77.2684582956992,31.008002709170828,-4.083299559902582,-84.1012717658141
6732,224.86159382738865,230.17159382738865,-2.650288874287132,-77.25514321709109,40.16241816971786,-12.693817662452194,-83.64432504647917
6733,224.8949957278384,230.2049957278384,-4.804739364399366,-77.23753992992746,49.21042879211863,-21.14819041360041,-83.20290032730338
6734,224.92839762828805,230.23839762828808,-6.942411721899808,-77.21566116188694,57.075470100711975,-28.38422427091957,-82.75011750530557
6735,224.9617995287377,230.2717995287377,-9.059469701318925,-77.18953618841714,62.8864342330713,-33.50476613235974,-82.27761276871685
6736,224.99520142918743,230.30520142918743,-11.152178863517726,-77.15921070395856,67.92859015103814,-38.0113173515002,-81.75303486058408
6737,225.02860332963715,230.33860332963715,-13.216925054677892,-77.12474662135413,72.30864815862206,-41.98909960895219,-81.18361151841482
6738,225.06200523008684,230.37200523008684,-15.250231398874766,-77.08622179781563,75.99182807223053,-45.10909440836303,-80.6994229840654
6739,225.09540713053656,230.40540713053656,-17.248773642135895,-77.04372968555708,79.38361174824063,-47.8704094901963,-80.2508749764104
6740,225.12880903098625,230.43880903098625,-19.209393733418207,-76.99737890494748,81.52816619451863,-49.52562703316124,-79.8683147531623
6741,225.162210931436,230.472210931436,-21.12911157282701,-76.94729273778238,83.49655973577889,-51.02461736556996,-79.49507476355193
6742,225.19561283188563,230.50561283188568,-23.005134910308183,-76.89360853802708,84.04187856035344,-51.02511480108817,-78.89364516378308
6743,225.22901473233537,230.5390147323353,-24.83486743462493,-76.83647705714385,86.20128557489873,-52.48927421347316,-78.38750007641923
6744,225.26241663278503,230.57241663278504,-26.61591513489274,-76.77606168117443,87.49435300345223,-53.270163156577546,-78.06444150187475
6745,225.29581853323475,230.60581853323475,-28.34609103501412,-76.71253757825149,88.26895525010667,-53.549041116972376,-77.78683220221559
6746,225.32922043368447,230.63922043368447,-30.02341840366297,-76.64609075922272,89.41562314007955,-54.16657211753372,-77.53013564354971
6747,225.36262233413416,230.67262233413416,-31.646132541249823,-76.57691705956094,90.53869047108938,-54.51562595558003,-76.96665413130397
6748,225.39602423458388,230.70602423458388,-33.212681243743226,-76.50522105586471,91.45079303605064,-54.68594767616737,-76.53027302675805
6749,225.4294261350336,230.7394261350336,-34.721724040892504,-76.43121493460896,92.30688274658792,-54.945950495147,-76.34057354784237
6750,225.46282803548328,230.7728280354833,-36.172130304424535,-76.35511733336291,93.06289906187166,-54.75684009018139,-75.96282809790875
6751,225.49622993593297,230.8062299359329,-37.56297632068164,-76.27715217394058,93.79293714282974,-54.45114356818485,-75.53626745301868
6752,225.52963183638263,230.8396318363827,-38.89354142070913,-76.19754750477539,94.38566302682034,-54.31084056209887,-75.28440848826526
6753,225.5630337368324,230.8730337368324,-40.16330325810823,-76.11653436889755,94.90684307014584,-54.256715028938224,-75.1235769693405
6754,225.59643563728207,230.90643563728207,-41.37193232143834,-76.03434571299064,95.28031269544456,-53.543119233535926,-74.67749124161473
6755,225.62983753773176,230.93983753773176,-42.51928576419952,-75.95121535052164,96.21384588613162,-53.46050528557639,-74.61845235485809
6756,225.66323943818148,230.97323943818148,-43.60540063163962,-75.86737698909423,96.33406379699484,-53.16992075996736,-74.6803724685863
6757,225.6966413386312,231.0066413386312,-44.63048655982302,-75.78306332928045,96.76374206367736,-53.1429352740202,-74.6650551029269
6758,225.73004323908089,231.0400432390809,-45.59491801858184,-75.69850523812664,96.6699546225617,-52.78466327198794,-74.47825331263596
6759,225.7634451395305,231.0734451395305,-46.49922616615558,-75.61393099635855,96.58477349127146,-51.77543368776161,-74.2855181543829
6760,225.7968470399803,231.1068470399803,-47.34409037952368,-75.52956561615355,97.17368653186988,-51.3987849533536,-74.25975012204177
6761,225.83024894043,231.14024894043,-48.13032952065653,-75.44563022637307,97.79816777537812,-51.415562686991365,-74.42461561492149
6762,225.86365084087967,231.17365084087967,-48.85889299516445,-75.36234152313048,98.46038555710948,-51.84975124643942,-74.79173617616219
6763,225.8970527413294,231.2070527413294,-49.53085165612043,-75.27991128415286,98.45743020016792,-50.75320092408277,-74.23604630953653
6764,225.93045464177908,231.24045464177908,-50.14738860217846,-75.1985459447098,98.42936229151482,-49.5988599949042,-73.64551720596326
6765,225.9638565422288,231.2738565422288,-50.7097899155155,-75.1184462314349,98.721775536717,-48.9664973236981,-73.51725550179896
6766,225.9972584426785,231.3072584426785,-51.21943538159656,-75.03980684932685,99.31943629521662,-48.83130137610517,-73.82928793802606
6767,226.0306603431281,231.3406603431281,-51.67778922930787,-74.96281621690969,101.20946638081872,-50.60191800138614,-74.31181450481732
6768,226.0640622435779,231.3740622435779,-52.08639092662845,-74.88765624456147,101.21423737093956,-49.78050212490769,-73.71789273366612
6769,226.0974641440276,231.4074641440276,-52.44684606372086,-74.81450215111131,102.16059610870371,-49.351555375873865,-73.12300280028424
6770,226.1308660444773,231.4408660444773,-52.760817352124405,-74.74352231391084,102.63560605054197,-48.44835998058307,-72.86933649561502
6771,226.164267944927,231.474267944927,-53.0300157658079,-74.67487814780344,104.16091450580514,-49.33830542674421,-73.59666335613105
6772,226.1976698453767,231.5076698453767,-53.25619184796434,-74.60872400902768,106.60707010973924,-51.24885284584972,-74.14980798772429
6773,226.2310717458264,231.5410717458264,-53.44112720734309,-74.5452071211672,108.07571147440976,-52.52506504556304,-74.42797286388574
6774,226.2644736462761,231.5744736462761,-53.58662622860683,-74.4844675211837,108.07051786728096,-52.4744376250341,-74.60995024713344
6775,226.2978755467258,231.6078755467258,-53.6945080207914,-74.42663802375334,107.83943533801887,-51.35793755140048,-74.12133385275348
6776,226.3312774471755,231.6412774471755,-53.76659862607449,-74.37184420188409,107.57050642759032,-50.20988203951927,-73.75547547743837
6777,226.3646793476252,231.6746793476252,-53.80472350780324,-74.32020438172844,107.15550729522774,-48.94003655126156,-73.86340853306443
6778,226.3980812480749,231.7080812480749,-53.8107003321097,-74.27182964968593,107.65517842642238,-48.89519367072388,-73.812086127943
6779,226.4314831485246,231.7414831485246,-53.78633205348393,-74.22682387008969,106.87123056700504,-47.562871372039545,-73.57645225722031
6780,226.4648850489743,231.7748850489743,-53.733400313957056,-74.18528371192384,106.33691686307796,-45.92517448160682,-73.08839151028246
6781,226.498286949424,231.808286949424,-53.65365916847154,-74.14729868311126,106.31630884450236,-45.61340719293008,-73.37426136265006
6782,226.5316888498737,231.8416888498737,-53.54882915323246,-74.11295117086122,106.01594928313634,-44.60000141447323,-73.18262400978361
6783,226.5650907503234,231.8750907503234,-53.4205917148761,-74.08231648649084,107.19873435508865,-44.65410084680626,-73.13515238311922
6784,226.5984926507731,231.9084926507731,-53.27058401514522,-74.05546291335473,107.16419156958172,-43.70529187102915,-73.11122292989702
6785,226.6318945512228,231.9418945512228,-53.10039412348316,-74.03245175716856,107.4497326029485,-43.34699158299853,-73.19321858412899
6786,226.6652964516725,231.9752964516725,-52.91155661024291,-74.01333739885514,108.3087801957584,-44.04672855228121,-73.46500435067738
6787,226.69869835212225,232.00869835212225,-52.7055485513506,-73.99816735048756,109.06420917103262,-44.22430298793787,-73.7082909443823
6788,226.7321002525719,232.0421002525719,-52.483785950365615,-73.98698231456164,109.72429219426296,-43.92140311237858,-73.92535367183761
6789,226.76550215302163,232.07550215302163,-52.24762057946177,-73.97981624615262,110.8181474951495,-44.23012965078906,-74.0749567869903
6790,226.7989040534713,232.1089040534713,-51.99833723716126,-73.97669641718281,112.63584008188096,-45.55947928164856,-74.11198981597376
6791,226.832305953921,232.142305953921,-51.73715141673355,-73.97764348211733,114.21256346353871,-46.170781238264496,-74.65743689745993
6792,226.86570785437075,232.1757078543708,-51.46520737648565,-73.98267154464206,114.40434316995548,-46.48884770832797,-75.09438783151634
6793,226.8991097548204,232.2091097548204,-51.18357660190122,-73.99178822512987,116.60772306357843,-47.75014096669607,-75.076230824071
6794,226.93251165527013,232.2425116552701,-50.89325664796429,-74.00499472894118,118.01240258809752,-48.621007579364345,-75.23707836504357
6795,226.96591355571985,232.27591355571985,-50.595170348041655,-74.02228591570129,117.41107005477171,-47.50237617164366,-75.36690044543728
6796,226.9993154561695,232.30931545616951,-50.29016537495099,-74.04365036937791,117.63925698633824,-46.96318433695588,-75.0522303336897
6797,227.03271735661923,232.34271735661923,-49.97901414077163,-74.06907046835283,117.90315044363454,-46.44893438114916,-74.7184271303545
6798,227.0661192570689,232.3761192570689,-49.66241402378775,-74.0985224545068,117.9452869675816,-45.66295599173788,-74.51299955921077
6799,227.09952115751864,232.40952115751864,-49.34098791272266,-74.1319765009843,117.9395690354028,-44.8183394519523,-74.33527504999847
6800,227.1329230579684,232.4429230579684,-49.01528505911647,-74.16939677912274,118.72769365920064,-44.70669349180088,-74.18319885677596
6801,227.166324958418,232.476324958418,-48.68578222740889,-74.21074152554162,119.53360985488092,-44.67776689099384,-74.07313725413498
6802,227.1997268588677,232.5097268588677,-48.35288512933028,-74.25596311082334,120.362547967679,-45.04349877335008,-74.19723638167555
6803,227.23312875931745,232.54312875931743,-48.016930126252745,-74.30500811171824,121.62230804077538,-45.58437262386106,-73.98116889171706
6804,227.2665306597672,232.5765306597672,-47.67818618174156,-74.35781738924392,122.0215300107813,-45.22223805814277,-73.90667060335248
6805,227.29993256021683,232.60993256021683,-47.33685704734537,-74.41432617534241,123.0722838702813,-45.37718830821385,-73.9350628768993
6806,227.3333344606665,232.64333446066647,-46.99308366694776,-74.47446417074674,123.78530373055534,-45.8597169460212,-74.1168512985759
6807,227.36673636111624,232.67673636111624,-46.64694678614619,-74.5381556562244,124.69588623178382,-45.86896691946836,-73.7927675193255
6808,227.400138261566,232.710138261566,-46.298469751527485,-74.60531961832834,125.60729832731543,-45.49684681430553,-73.25993393633263
6809,227.43354016201565,232.74354016201565,-45.94762148251301,-74.67586988913297,125.49343146793886,-44.30013101142756,-73.23714164606358
6810,227.4669420624653,232.7769420624653,-45.5943195981094,-74.74971529775516,125.96798057684828,-43.703498267188735,-73.20199350360407
6811,227.50034396291505,232.81034396291503,-45.238433681477154,-74.82675983100658,127.20578589037862,-43.95956971412472,-73.28164061101518
6812,227.5337458633648,232.8437458633648,-44.879788664896175,-74.90690280132111,127.36664581582475,-43.2407846493193,-73.60120984965235
6813,227.56714776381443,232.87714776381443,-44.518168316969735,-74.99003902055796,127.87362050342692,-43.16299864807496,-73.82539660174739
6814,227.6005496642641,232.91054966426407,-44.15331881395494,-75.0760589776023,128.6798440135147,-43.639416731596725,-73.96711620738043
6815,227.63395156471384,232.94395156471384,-43.7849523772968,-75.16484901718754,129.5940200635584,-43.797774987180006,-74.10920923487086
6816,227.6673534651636,232.9773534651636,-43.412750958469246,-75.2562915185998,130.53150522371303,-43.71574881004085,-74.54811448135793
6817,227.70075536561325,233.01075536561325,-43.03636995043019,-75.35026507526649,131.37617405252212,-44.25701980054789,-74.91642518590649
6818,227.73415726606297,233.04415726606297,-42.65544190422574,-75.44664467768702,132.23615575397417,-44.751891413479576,-75.15274223788401
6819,227.76755916651263,233.07755916651263,-42.269580231159296,-75.54530190221624,131.89636235498324,-44.00452080226772,-75.27620910940487
6820,227.8009610669624,233.11096106696235,-41.87838287490599,-75.64610510804197,131.44718108620955,-42.98326168067799,-75.33499884909735
6821,227.8343629674121,233.1443629674121,-41.48143594113908,-75.74891964516634,131.91321222899265,-42.48244641804532,-75.3296180387442
6822,227.86776486786167,233.17776486786173,-41.07831727328931,-75.85360807708021,131.9094288270192,-41.89071624714143,-75.40050190539456
6823,227.90116676831147,233.21116676831147,-40.66859996312386,-75.96003042247803,132.10276493133262,-41.35249813390565,-75.47995695351543
6824,227.9345686687612,233.2445686687612,-40.25185578399403,-76.0680444202963,133.30074180673932,-41.087009979727576,-75.60309595013956
6825,227.96797056921085,233.27797056921085,-39.827658533315066,-76.17750582139033,134.49278277372832,-40.8426403731263,-75.73095495133745
6826,228.00137246966057,233.31137246966057,-39.39558727128853,-76.28826870854661,135.38363437316104,-41.66983076051406,-76.09830807751183
6827,228.03477437011023,233.34477437011023,-38.95522944408714,-76.40018584494233,136.45365538758298,-42.55088757367128,-75.91870153188496
6828,228.06817627056,233.37817627056,-38.50618387874821,-76.51310905050448,137.35027535618926,-42.58582959195108,-75.89058394219578
6829,228.1015781710097,233.4115781710097,-38.04806363429535,-76.62688960630689,137.30068724557654,-41.34986975679812,-76.00068766124399
6830,228.13498007145927,233.44498007145936,-37.58049869067694,-76.74137868816474,139.16102744724176,-41.960701784966105,-76.40226742699569
6831,228.16838197190907,233.47838197190907,-37.10313845417204,-76.85642782935079,138.6769227715114,-41.41286466036319,-77.26490265462138
6832,228.2017838723588,233.5117838723588,-36.61565405600565,-76.97188940607,138.1873957887181,-40.9634713106221,-78.05913167663046
6833,228.23518577280848,233.54518577280848,-36.11774042119656,-77.0876171290608,138.63700556273082,-41.49965750072207,-78.49298797916312
6834,228.26858767325817,233.57858767325817,-35.60911808559605,-77.20346651808934,138.14826410081685,-40.913834785383486,-78.60582297042355
6835,228.30198957370789,233.6119895737079,-35.089534739947204,-77.31929533987903,136.54593377506313,-38.99646736227736,-78.33768573763778
6836,228.3353914741576,233.6453914741576,-34.558766487923634,-77.4349640004262,135.07871757340854,-37.05800167447947,-78.14110050750402
6837,228.3687933746073,233.67879337460727,-34.01661882976882,-77.55033589108362,133.89626717259253,-35.07506939755302,-78.09531789310564
6838,228.40219527505693,233.71219527505696,-33.46292741863785,-77.66527769168255,132.3444945336956,-32.90485236917587,-78.12851840749097
6839,228.43559717550667,233.74559717550667,-32.89755866533865,-77.77965963558607,129.41000083276418,-30.091948577357485,-78.0537816710062
6840,228.4689990759564,233.7789990759564,-32.320410278505484,-77.89335574225595,130.6957025594624,-30.427316079919223,-77.9654166156677
6841,228.50240097640608,233.81240097640608,-31.73141181882262,-78.00624402292577,130.81910241568235,-30.15585886829631,-77.81812273852685
6842,228.53580287685577,233.84580287685577,-31.130525317038867,-78.11820666463053,130.28598194573254,-29.17684711266263,-77.86850288436021
6843,228.5692047773055,233.8792047773055,-30.517745967026965,-78.22913019707663,131.07249674727632,-29.219712483822896,-78.03540954934856
6844,228.6026066777552,233.9126066777552,-29.89310287670701,-78.33890564570609,132.36615561903187,-29.681933764643546,-78.19894103670569
6845,228.6360085782049,233.9460085782049,-29.256659848312164,-78.44742867356712,133.53894557874426,-30.12165440786173,-78.33863707384967
6846,228.66941047865456,233.9794104786546,-28.608516157271502,-78.55459971450917,134.5739650872468,-30.535728067561585,-78.45116466316757
6847,228.70281237910427,234.01281237910428,-27.948807298442237,-78.66032410002968,135.26124474626374,-30.8160014788908,-78.78126473805031
6848,228.736214279554,234.046214279554,-27.27770566732076,-78.76451218081641,135.74693756242792,-31.018710096648448,-79.23749286676919
6849,228.76961618000368,234.07961618000368,-26.595421141726845,-78.86707944086838,135.81340442884633,-30.83290201018782,-79.59463601268043
6850,228.8030180804534,234.1130180804534,-25.90220152729561,-78.9679465981175,135.45773499114833,-30.255880055153863,-79.85200630707571
6851,228.8364199809031,234.1464199809031,-25.19833283035711,-79.06703968439126,136.07322642258438,-30.629340472854075,-80.06109948738798
6852,228.8698218813528,234.1798218813528,-24.48413932553607,-79.16429010095273,135.87531864027144,-30.003291378777096,-80.0962601291011
6853,228.9032237818025,234.2132237818025,-23.759983390465795,-79.2596346500162,134.78877089182228,-28.288732574454563,-79.96379111124351
6854,228.93662568225216,234.2466256822522,-23.026265083847104,-79.35301554382505,135.20933862874884,-28.22524743345601,-79.95309170852157
6855,228.9700275827019,234.2800275827019,-22.283421446801515,-79.44438039196122,134.0142531471786,-26.602260907414088,-79.70571410944245
6856,229.0034294831516,234.3134294831516,-21.531925514269023,-79.5336821668678,134.34533161057763,-26.05039556106581,-79.37097126936686
6857,229.0368313836013,234.3468313836013,-20.772285033638774,-79.62087914759714,133.8613564985732,-24.963097572006383,-79.33325212528207
6858,229.070233284051,234.380233284051,-20.0050408976752,-79.7059348422014,133.24353379825436,-23.787871169289502,-79.34431002675663
6859,229.1036351845007,234.4136351845007,-19.23076530407499,-79.7888178898837,132.8329312806557,-23.08106268924593,-79.54085198377496
6860,229.1370370849504,234.4470370849504,-18.45005965495102,-79.86950194499646,132.5010026392681,-22.55209525335018,-79.80781540955907
6861,229.1704389854001,234.4804389854001,-17.66355220609254,-79.94796554596142,132.1953249901179,-21.901684745060816,-79.94251690469336
6862,229.2038408858498,234.51384088584985,-16.87189546784423,-80.02419197259617,131.90834373880816,-21.1647804396618,-79.98301923004936
6863,229.2372427862995,234.5472427862995,-16.075763352365165,-80.0981690949589,131.3707021779728,-20.09893664519007,-80.07445976525814
6864,229.2706446867492,234.5806446867492,-15.275848062614353,-80.16988921599462,129.69570204576385,-18.3722648739178,-80.60038134734013
6865,229.3040465871989,234.6140465871989,-14.472856728564915,-80.23934890834869,128.49249441829855,-16.819803335508304,-80.6835271509382
6866,229.3374484876486,234.6474484876486,-13.667507812672486,-80.30654884226195,127.1909543505105,-15.334551827913236,-80.70161270973917
6867,229.37085038809832,234.68085038809832,-12.860527321930045,-80.37149359922654,125.92823337355476,-13.688695740756728,-80.58710223886061
6868,229.404252288548,234.714252288548,-12.052644871940856,-80.43419146789698,124.57222231818554,-11.985968967829397,-80.52030499940321
6869,229.43765418899773,234.74765418899773,-11.2445896514815,-80.4946542226554,122.91956849204868,-10.102405410436846,-80.60522577124453
6870,229.47105608944744,234.78105608944745,-10.43708633950575,-80.55289688762554,121.34537840204383,-8.305391114816011,-80.67608507822774
6871,229.5044579898971,234.8144579898971,-9.630851030864347,-80.60893748929922,120.37933093901704,-7.179187285424536,-80.63795931007141
6872,229.5378598903468,234.84785989034685,-8.826587227046812,-80.66279680059871,119.4132834759894,-6.052983456032102,-80.59983354191505
6873,229.5712617907965,234.8812617907965,-8.02498194066303,-80.71449807888048,117.5991611793036,-4.163271603498119,-80.63710348135122
6874,229.60466369124623,234.91466369124623,-7.226701954071006,-80.76406680020649,115.35253964329824,-1.884187697794038,-80.71282354911031
6875,229.63806559169592,234.94806559169592,-6.432390275888008,-80.81153039216346,113.13201203263016,0.2963867287038977,-80.7263028553264
6876,229.6714674921456,234.9814674921456,-5.642662854999017,-80.85691796750311,111.26212538670477,2.1777527633271143,-80.75387604183172
6877,229.70486939259533,235.01486939259533,-4.858105626294536,-80.90026006075288,109.823719271699,3.5450091040697203,-80.78224108638265
6878,229.73827129304505,235.04827129304505,-4.079271962116591,-80.94158836967111,108.58126552536028,4.739078746602264,-80.77819199512534
6879,229.7716731934948,235.0816731934948,-3.3066805839475424,-80.98093550318227,107.39895932161576,5.842523925779688,-80.7835777506585
6880,229.8050750939444,235.11507509394443,-2.5408139551605955,-81.01833473746179,106.31229270116502,6.883688321837692,-80.8907222434413
6881,229.8384769943941,235.1484769943941,-1.7821171419330042,-81.05381978205736,104.89298377867864,8.02214649404148,-80.9290801745497
6882,229.87187889484383,235.18187889484383,-1.0309971102098872,-81.08742455790127,104.69992695296942,8.20376062725002,-80.85793234079503
6883,229.90528079529352,235.21528079529352,-0.2878224225599816,-81.11918298855865,104.50687012726016,8.385374760458559,-80.78678450704035
6884,229.93868269574324,235.24868269574324,0.4470766994061539,-81.14912880542934,104.23574472221046,8.536789836066115,-80.83444335163259
6885,229.97208459619293,235.28208459619293,1.1734079796403774,-81.17729536735504,103.96232351759404,8.687316833730426,-80.88559600030067
6886,230.00548649664265,235.31548649664265,1.890916391340052,-81.20371549512691,104.3333579959312,8.271391668133022,-80.95360178109416
6887,230.0388883970924,235.3488883970924,2.599383190788868,-81.22842132130147,104.83945650680396,7.7367503278904595,-81.02513961544216
6888,230.07229029754205,235.38229029754203,3.298624708387204,-81.25144415525996,105.11285062370708,7.2675877201109715,-81.06514620050326
6889,230.1056921979917,235.4156921979917,3.988490920342057,-81.27281436271643,106.503081795801,5.913483768832549,-81.14583022493818
6890,230.13909409844143,235.44909409844144,4.668863827106703,-81.29256125822903,105.62946692112628,6.53845296792792,-81.20256474703432
6891,230.17249599889115,235.48249599889115,5.339655669074433,-81.31071300904499,106.56970295577108,5.62704203349834,-81.15923826584353
6892,230.20589789934084,235.51589789934084,6.00080700887989,-81.32729654894447,107.58201450343316,4.673271583245482,-81.13517526600167
6893,230.23929979979053,235.54929979979053,6.65228470569701,-81.3423375012686,108.14273215001548,4.1568794540995775,-81.26653112930421
6894,230.27270170024025,235.58270170024025,7.294079805787824,-81.3558601103916,108.58044649538492,3.811688774194718,-81.38993298648457
6895,230.30610360069,235.61610360069,7.926205374316068,-81.36788718056569,109.00103617571985,3.618115264405693,-81.38882261949624
6896,230.33950550113968,235.64950550113969,8.54869429342353,-81.37844002110822,109.29178927023486,3.539061592313442,-81.4187728129348
6897,230.3729074015893,235.6829074015893,9.161597050564083,-81.38753839757382,108.80991558863111,4.141488355357724,-81.63355704614314
6898,230.40630930203903,235.71630930203904,9.764979540045026,-81.39520048924652,108.3184398228108,4.753855620045239,-81.84394400444778
6899,230.43971120248875,235.74971120248875,10.3589209014895,-81.40144285354928,107.37261862915474,5.83658133713619,-81.84626345339363
6900,230.47311310293844,235.78311310293844,10.943511422319435,-81.40628039793974,105.93823660542226,7.348271092597477,-81.89481697056252
6901,230.50651500338816,235.81651500338816,11.518850535091358,-81.409726359771,106.62020949954112,6.676689388996607,-81.84768446649016
6902,230.53991690383785,235.84991690383785,12.085044941727764,-81.41179229450815,105.23906300283583,8.270373470387915,-81.87184074417722
6903,230.5733188042876,235.8833188042876,12.642206894315466,-81.41248807260273,104.19135123677714,9.63324236789821,-81.90398785388057
6904,230.60672070473728,235.9167207047373,13.19045265504659,-81.4118218852411,103.62636351799316,10.569137654823134,-81.99366270690531
6905,230.6401226051869,235.9501226051869,13.729901144382891,-81.4098002590959,102.46952052824388,11.72957967295046,-82.25570168807675
6906,230.67352450563664,235.98352450563667,14.260672769246364,-81.40642808012466,101.6204442842803,12.597970483425442,-82.40017030613011
6907,230.70692640608635,236.0169264060864,14.782888409908134,-81.40170862637387,101.28334449327612,12.980527969072972,-82.34905815301028
6908,230.74032830653607,236.05032830653607,15.296668542275247,-81.39564360966315,100.98158494049656,13.429309847361814,-82.38056644481611
6909,230.77373020698576,236.08373020698576,15.80213248227526,-81.38823322593863,101.20501010666696,13.389675159766927,-82.38028533451971
6910,230.80713210743545,236.11713210743545,16.299397754412468,-81.37947621400123,101.84163678930554,13.006217751840838,-82.25409787771315
6911,230.8405340078852,236.1505340078852,16.78857959817031,-81.36936992223133,101.45997704811344,13.683908508863995,-82.08486546001684
6912,230.8739359083349,236.1839359083349,17.269790629849947,-81.35791038284718,100.81191443034464,14.663939005773448,-82.26845720755922
6913,230.9073378087845,236.2173378087845,17.74314067390273,-81.34509239315027,100.02311945976358,15.30073318153389,-82.24319740796642
6914,230.94073970923424,236.25073970923427,18.208736767693853,-81.33090960312657,99.22413433096106,16.255269504078072,-82.32716830757995
6915,230.974141609684,236.284141609684,18.666683332426764,-81.31535460868827,99.47781420142068,16.042707813267512,-81.94900128984577
6916,231.00754351013367,236.31754351013367,19.11708249805146,-81.2984190497553,98.16577265325196,17.634776157890123,-82.18003673815976
6917,231.04094541058336,236.35094541058336,19.560034570287016,-81.28009371229135,98.23056971312556,17.631066091983378,-82.05765995164222
6918,231.07434731103308,236.38434731103308,19.99563862805777,-81.26036863332278,97.84965086277836,18.103962751610204,-81.89664807083766
6919,231.1077492114828,236.4177492114828,20.42399324063833,-81.23923320788295,96.84724449113112,19.24616036442852,-81.70149939941098
6920,231.1411511119325,236.4511511119325,20.845197295529783,-81.21667629673753,95.97189458172248,20.185056956722644,-81.57424274000027
6921,231.1745530123821,236.4845530123821,21.259350924154703,-81.19268633365932,95.40244871210211,20.634481369676173,-81.61044443901535
6922,231.20795491283187,236.51795491283187,21.666556504752464,-81.16725143093232,94.83109693701364,21.134134669384025,-81.58444934589564
6923,231.2413568132816,236.5513568132816,22.066919720738177,-81.14035948172989,94.24913150868709,21.91350382879472,-81.21209122729586
6924,231.27475871373127,236.58475871373128,22.460550657760464,-81.11199825827518,93.34922211568936,23.04783243434553,-81.1054252210123
6925,231.308160614181,236.618160614181,22.84756492220688,-81.08215550553403,91.33613411346325,24.795089117506624,-80.97581139174471
6926,231.34156251463068,236.65156251463068,23.228084752463907,-81.05081903136252,90.32084090951348,25.62640072741536,-80.89802076255909
6927,231.3749644150804,236.6849644150804,23.60224007908094,-81.01797679496768,89.07546255204099,26.770740067229298,-80.83977096995271
6928,231.4083663155301,236.7183663155301,23.970169483454573,-80.98361699614208,87.37325754683162,28.3710618738993,-80.84589423413857
6929,231.4417682159797,236.75176821597967,24.33202101241633,-80.94772816791581,85.42867845657446,30.21330987675259,-80.8861712868987
